ID,Y,MACCS_82,MACCS_103,ECFP_24,ECFP_194,ECFP_363,ECFP_392,ECFP_482,ECFP_549,ECFP_642,ECFP_667,ECFP_910,ECFP_985,EEig01x,EEig03x,EEig01d,EEig02d,BELv4,BEHm1,BEHv3,JhetZ,EEig02x,BEHm3,H-046,EEig03d,nCs,BEHp2,qpmax,X4v,BELm5,TI2,MAXDP,BEHm4,STN,PCD,MPC09,EEig04d,Qpos,BEHm2,T(N..N),RCI,TPSA(NO),Qneg,DECC,VEA1,ESpm06d,Wap,Mor02v,MAXDN,AROM,H6v,EEig04r,T(N..O),Mor19p,BELm3,piPC06,R7v,H4u,RDF050e,GATS1v,Mor19u,H4m,R4u,H5m,MATS2p,R7u,H-051,R3u,Mor29v,H-047,IC4,ARR,MATS3m,Mor29u,nCrs,Mor08m,TIE,GATS1p,H3p,GATS3m,Mor05m,PCR,HATS4u,GATS1e,H8u,RDF095u,TE2,SPI,MATS4m,QXXe,GGI5,RDF020e,RDF070u,Mor07v,Tm,MATS8v,Ms,RDF030e,HATS5u,MATS2m,Mor05u,GGI9,R3v,RDF065p,GATS1m,RDF030m,RDF055e,MATS1p,Mor11u,Mor31u,IC1,Au,D/Dr06,Mor14u,MATS2e,MATS6m,RDF040u,RDF125m,SEigZ,DELS,H2e,HNar,Mor14m,HATS3u,Mor21u,Mor17m,CIC5,Mor20m,RDF040m,ALOGP,IC2,RDF085p,T(O..O),MATS6e,RDF130m,MATS7v,GATS4m,Rww,J3D,FDI,Mor13m,GATS2v,MATS3p,Mor17u,RDF065m,GATS6v,RDF140m,Mor09v,RDF135m,H-052,Mor21v
CHEMBL3415564,6.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.676,3.945,3.502,1.371,4.16,3.4939999999999998,4.0,3.185,4.0,3.8,0.544,3.181,1.432,7.513,5.475,3.339,5.159,49.066,52.0,2.435,3.9939999999999998,3.819,7.0,1.411,51.1,-3.9939999999999998,1.923,3.3930000000000002,8.816,11948.0,27.868000000000002,1.85,0.982,0.20199999999999999,3.0660000000000003,18.0,0.6890000000000001,1.8780000000000001,5.4639999999999995,0.146,2.2680000000000002,26.331,0.695,1.2409999999999999,0.46399999999999997,1.7990000000000002,0.23600000000000002,0.102,0.615,0.0,2.061,0.016,14.0,4.962,0.429,-0.248,-0.27899999999999997,0.0,-1.8330000000000002,62.185,0.718,1.013,1.3090000000000002,-4.093999999999999,1.431,0.484,0.623,0.615,13.805,10.636,11.525,0.025,118.249,0.486,7.1129999999999995,13.355,3.821,38.492,-0.142,2.42,22.689,0.354,0.034,-8.633,0.095,0.72,7.691,0.601,6.186,12.604000000000001,-0.076,-0.273,0.932,3.221,82.53299999999999,181.65099999999998,1.749,0.059000000000000004,-0.055,15.335,3.54,1.119,33.39,2.535,1.95,-0.504,0.402,-1.8019999999999998,-0.408,0.5710000000000001,0.878,2.86,3.8089999999999997,4.023,4.934,4.0,-0.06,4.294,0.073,1.0759999999999998,23.783,1.913,1.0,-1.368,0.695,-0.301,-1.7180000000000002,2.978,0.762,4.421,-1.026,3.2880000000000003,4.0,-0.57
CHEMBL3415565,6.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.7080000000000002,3.945,3.5239999999999996,1.32,4.16,3.509,6.0,3.185,5.0,3.8,0.544,3.3569999999999998,1.489,8.088,5.483,3.363,5.159,50.355,53.0,2.435,3.9939999999999998,3.819,8.0,1.411,51.1,-3.9939999999999998,2.085,3.39,8.818999999999999,13071.0,29.09,1.84,0.982,0.19899999999999998,3.0660000000000003,20.0,0.8109999999999999,1.8940000000000001,5.468999999999999,0.152,2.219,28.566999999999997,0.6920000000000001,1.425,0.48,1.676,0.203,0.106,0.573,0.0,2.042,-0.021,14.0,5.047,0.414,-0.242,-0.547,0.0,-1.889,65.895,0.715,1.126,1.318,-4.085,1.4240000000000002,0.42100000000000004,0.621,0.7070000000000001,15.088,10.638,11.913,0.036000000000000004,157.325,0.486,7.401,13.850999999999999,3.674,43.364,0.07,2.39,24.638,0.297,0.036000000000000004,-9.084,0.115,0.7140000000000001,8.995,0.599,6.0089999999999995,12.948,-0.07400000000000001,0.021,0.9990000000000001,3.1689999999999996,115.75399999999999,193.024,1.8259999999999998,0.062,-0.051,15.767000000000001,0.787,1.119,33.515,2.705,1.952,-0.44,0.409,-1.811,-0.36200000000000004,0.5770000000000001,0.852,2.9930000000000003,4.265,3.97,4.561,4.0,-0.055,7.291,-0.07400000000000001,1.075,25.695,1.922,1.0,-1.4180000000000001,0.698,-0.293,-2.005,3.306,0.7490000000000001,6.506,-1.038,3.616,4.0,-0.557
CHEMBL3415566,6.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.735,3.945,3.5410000000000004,1.276,4.16,3.5210000000000004,8.0,3.185,6.0,3.801,0.544,3.534,1.546,8.649,5.49,3.384,5.159,51.631,54.0,2.434,3.9939999999999998,3.819,9.0,1.411,51.1,-3.9939999999999998,2.263,3.389,8.822000000000001,14251.0,30.46,1.8319999999999999,0.982,0.272,3.0660000000000003,22.0,0.7959999999999999,1.906,5.473,0.14800000000000002,2.4419999999999997,31.017,0.69,1.3619999999999999,0.514,1.838,0.292,0.109,0.63,0.0,2.112,-0.040999999999999995,14.0,5.018,0.4,-0.23600000000000002,-0.5379999999999999,0.0,-1.98,69.735,0.7120000000000001,1.06,1.3259999999999998,-3.983,1.4169999999999998,0.44799999999999995,0.619,0.835,15.254000000000001,10.638,12.293,0.046,131.806,0.486,7.697,14.76,3.667,49.91,-0.08,2.36,26.803,0.326,0.039,-9.546,0.115,0.7190000000000001,10.355,0.597,6.097,13.149000000000001,-0.071,0.040999999999999995,1.151,3.116,103.712,204.387,1.74,0.065,-0.046,16.211,2.4090000000000003,1.119,33.625,2.532,1.953,-0.42700000000000005,0.377,-2.003,-0.364,0.655,0.885,3.3080000000000003,4.721,3.908,4.668,4.0,-0.05,7.016,-0.067,1.075,27.612,1.9180000000000001,1.0,-1.4580000000000002,0.701,-0.28600000000000003,-2.293,3.804,0.737,3.2230000000000003,-1.082,1.17,4.0,-0.596
CHEMBL3415568,6.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.636,3.945,3.4739999999999998,1.412,4.011,3.478,2.0,2.9530000000000003,3.0,3.8,0.544,2.9739999999999998,1.359,6.979,5.22,3.315,5.159,43.424,51.0,2.6210000000000004,3.9939999999999998,3.8139999999999996,6.0,1.411,51.1,-3.9939999999999998,1.885,3.395,8.788,10881.0,26.886,1.892,0.981,0.132,3.0660000000000003,16.0,0.626,1.854,5.482,0.154,1.99,23.448,0.698,1.227,0.43200000000000005,1.633,0.12,0.098,0.545,0.0,1.9880000000000002,0.054000000000000006,14.0,4.784,0.444,-0.217,-0.29100000000000004,0.0,-1.956,56.458999999999996,0.721,1.062,1.117,-4.031000000000001,1.405,0.45,0.625,0.48200000000000004,12.264000000000001,10.648,11.318,-0.079,148.547,0.486,6.75,13.457,3.7319999999999998,34.552,0.282,2.46,19.31,0.314,0.031,-7.744,0.095,0.7140000000000001,6.392,0.602,5.428,14.06,-0.079,-0.195,0.84,3.2680000000000002,94.399,171.313,1.5390000000000001,0.055999999999999994,0.23,14.739,4.1080000000000005,1.119,32.128,2.7739999999999996,1.9480000000000002,-0.568,0.43700000000000006,-1.671,-0.39399999999999996,0.7390000000000001,0.9990000000000001,2.26,3.353,4.099,3.802,4.0,0.235,1.955,-0.135,0.971,21.98,1.919,1.0,-1.392,0.6920000000000001,-0.28,-1.6340000000000001,2.151,0.429,6.939,-0.99,3.662,4.0,-0.535
CHEMBL3415569,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.676,3.945,3.502,1.355,4.011,3.495,4.0,2.9530000000000003,4.0,3.8,0.544,3.1510000000000002,1.419,7.564,5.24,3.342,5.159,44.714,52.0,2.6210000000000004,3.9939999999999998,3.8139999999999996,7.0,1.411,51.1,-3.9939999999999998,2.041,3.392,8.791,11948.0,27.905,1.883,0.981,0.19699999999999998,3.0660000000000003,18.0,0.6709999999999999,1.8769999999999998,5.486000000000001,0.147,2.2680000000000002,25.848000000000003,0.695,1.274,0.44799999999999995,1.806,0.191,0.102,0.618,0.0,2.0669999999999997,0.02,14.0,4.798,0.429,-0.212,-0.414,0.0,-1.901,60.022,0.718,1.0170000000000001,1.124,-4.181,1.3980000000000001,0.48200000000000004,0.623,0.598,13.147,10.648,11.708,-0.069,115.303,0.486,7.041,14.635,3.995,41.001000000000005,-0.142,2.42,21.326,0.35200000000000004,0.034,-8.783999999999999,0.095,0.72,7.669,0.601,5.422000000000001,14.251,-0.076,-0.35600000000000004,0.945,3.221,82.449,182.658,1.6119999999999999,0.059000000000000004,0.162,15.257,4.19,1.119,32.274,2.5669999999999997,1.95,-0.483,0.401,-1.785,-0.498,0.735,0.897,2.5540000000000003,3.8089999999999997,4.064,4.154,4.0,0.151,2.481,0.073,0.9690000000000001,23.888,1.913,1.0,-1.3969999999999998,0.695,-0.273,-1.902,2.568,0.561,3.765,-0.976,4.513,4.0,-0.531
CHEMBL3415570,6.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.7080000000000002,3.945,3.5239999999999996,1.306,4.011,3.51,6.0,2.9530000000000003,5.0,3.801,0.544,3.327,1.4809999999999999,8.135,5.257000000000001,3.366,5.159,45.99100000000001,53.0,2.6210000000000004,3.9939999999999998,3.815,8.0,1.411,51.1,-3.9939999999999998,2.214,3.39,8.794,13071.0,29.146,1.875,0.981,0.196,3.0660000000000003,20.0,0.746,1.8940000000000001,5.49,0.152,2.209,28.238000000000003,0.6920000000000001,1.365,0.508,1.672,0.177,0.106,0.57,0.0,2.04,-0.006999999999999999,14.0,4.893,0.414,-0.207,-0.519,0.0,-1.9909999999999999,63.696999999999996,0.715,1.119,1.131,-3.911,1.392,0.419,0.621,0.696,14.505,10.648,12.091,-0.06,161.247,0.486,7.34,15.119000000000002,3.8160000000000003,45.57,0.07,2.39,23.558000000000003,0.294,0.036000000000000004,-9.134,0.115,0.7140000000000001,8.988,0.599,5.494,14.299000000000001,-0.07400000000000001,-0.036000000000000004,1.038,3.1689999999999996,117.434,193.99099999999999,1.733,0.062,0.16399999999999998,15.675,2.147,1.119,32.399,2.763,1.952,-0.397,0.41100000000000003,-1.838,-0.44,0.731,0.861,2.839,4.265,4.0089999999999995,4.204,4.0,0.154,6.734,-0.07400000000000001,0.968,25.801,1.922,1.0,-1.463,0.698,-0.266,-2.136,3.036,0.551,3.765,-0.9670000000000001,4.893,4.0,-0.535
CHEMBL3415573,6.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.635,3.946,3.4739999999999998,1.433,4.229,3.4789999999999996,2.0,3.25,3.0,3.799,0.544,3.0269999999999997,1.359,7.15,5.49,3.315,5.159,47.387,53.0,2.7289999999999996,4.034,3.84,6.0,1.411,51.1,-4.034,1.8430000000000002,3.3989999999999996,8.889,12208.0,26.831,2.251,0.981,0.135,3.073,16.0,0.561,1.851,5.569,0.155,1.992,23.279,0.687,1.0170000000000001,0.536,1.63,0.14800000000000002,0.027999999999999997,0.545,0.0,1.9809999999999999,0.057,13.0,4.958,0.429,-0.23800000000000002,-0.292,0.0,-1.896,72.069,0.705,1.056,1.136,-4.15,1.4240000000000002,0.451,0.622,0.488,12.517000000000001,10.948,13.43,0.217,150.411,0.542,6.617999999999999,12.382,3.835,35.207,0.149,2.66,19.835,0.314,-0.024,-7.848,0.095,0.72,6.22,0.598,5.695,13.315999999999999,-0.071,-0.207,0.7440000000000001,3.37,94.236,178.96099999999998,1.355,-0.004,0.11599999999999999,14.779000000000002,4.952,1.452,42.736000000000004,2.8139999999999996,1.902,-0.815,0.436,-1.4280000000000002,-0.225,0.565,1.1440000000000001,2.608,3.5580000000000003,4.237,4.0280000000000005,4.0,0.132,2.0340000000000003,-0.14400000000000002,0.875,23.551,1.9169999999999998,1.0,-1.393,0.742,-0.304,-1.4880000000000002,2.19,0.532,8.091000000000001,-1.071,3.7680000000000002,4.0,-0.47600000000000003
CHEMBL3415574,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.675,3.946,3.502,1.374,4.229,3.4960000000000004,4.0,3.25,4.0,3.8,0.544,3.2039999999999997,1.419,7.747999999999999,5.496,3.343,5.159,48.687,54.0,2.7289999999999996,4.034,3.84,7.0,1.411,51.1,-4.034,2.003,3.3939999999999997,8.892000000000001,13369.0,27.859,2.241,0.981,0.204,3.073,18.0,0.607,1.8730000000000002,5.5729999999999995,0.147,2.27,26.379,0.6829999999999999,1.045,0.537,1.798,0.242,0.031,0.615,0.0,2.057,0.02,13.0,4.962,0.414,-0.233,-0.33299999999999996,0.0,-1.794,76.057,0.701,1.006,1.1420000000000001,-4.349,1.4169999999999998,0.484,0.619,0.611,13.823,10.948,13.880999999999998,0.22899999999999998,118.92,0.542,6.937,13.242,3.9189999999999996,41.751999999999995,-0.152,2.62,22.653000000000002,0.35200000000000004,-0.023,-8.772,0.115,0.725,7.495,0.595,6.086,12.372,-0.069,-0.414,0.9359999999999999,3.3169999999999997,82.815,190.407,1.338,-0.002,0.07400000000000001,15.249,5.012,1.452,42.897,2.596,1.906,-0.7829999999999999,0.402,-1.673,-0.33799999999999997,0.5710000000000001,0.971,2.9760000000000004,4.015,4.1930000000000005,4.921,4.0,0.076,3.9589999999999996,0.025,0.8740000000000001,25.463,1.912,1.0,-1.469,0.7440000000000001,-0.29600000000000004,-1.693,2.861,0.629,4.666,-1.03,4.928,4.0,-0.535
CHEMBL3415575,6.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.7080000000000002,3.946,3.5239999999999996,1.324,4.229,3.51,6.0,3.25,5.0,3.8,0.544,3.3810000000000002,1.48,8.331,5.502999999999999,3.366,5.159,49.974,55.0,2.7289999999999996,4.034,3.84,8.0,1.411,51.1,-4.034,2.1790000000000003,3.391,8.895,14588.0,29.083000000000002,2.234,0.981,0.2,3.074,20.0,0.7440000000000001,1.8880000000000001,5.5760000000000005,0.152,2.217,28.612,0.679,1.298,0.614,1.671,0.21100000000000002,0.034,0.5710000000000001,0.0,2.0340000000000003,-0.003,13.0,5.047,0.4,-0.228,-0.514,0.0,-1.9369999999999998,80.163,0.6970000000000001,1.113,1.148,-4.19,1.41,0.42,0.616,0.705,15.31,10.947000000000001,14.324000000000002,0.24,162.186,0.542,7.225,13.934000000000001,3.7089999999999996,46.596000000000004,0.019,2.58,24.572,0.29600000000000004,-0.021,-9.232000000000001,0.135,0.72,8.767000000000001,0.593,5.994,12.793,-0.067,-0.023,1.016,3.26,116.71,201.834,1.453,0.0,0.078,15.717,2.26,1.452,43.038000000000004,2.7939999999999996,1.909,-0.6809999999999999,0.41,-1.6669999999999998,-0.298,0.5770000000000001,0.946,3.2110000000000003,4.471,4.131,4.739,4.0,0.08,7.216,-0.084,0.873,27.38,1.921,1.0,-1.5,0.747,-0.289,-1.969,3.188,0.617,5.8389999999999995,-1.0270000000000001,5.153,4.0,-0.517
CHEMBL3415576,6.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.734,3.946,3.5410000000000004,1.28,4.229,3.522,8.0,3.25,6.0,3.8,0.544,3.557,1.541,8.9,5.511,3.386,5.159,51.248999999999995,56.0,2.7289999999999996,4.034,3.841,9.0,1.411,51.1,-4.034,2.326,3.39,8.898,15866.0,30.458000000000002,2.228,0.981,0.272,3.074,22.0,0.716,1.899,5.58,0.149,2.441,30.221999999999998,0.6759999999999999,1.153,0.583,1.837,0.295,0.038,0.63,0.0,2.1069999999999998,-0.040999999999999995,13.0,5.018,0.387,-0.223,-0.61,0.0,-2.0909999999999997,84.405,0.693,1.058,1.1540000000000001,-4.004,1.4040000000000001,0.446,0.613,0.826,14.530999999999999,10.948,14.758,0.251,133.185,0.542,7.497000000000001,15.105,3.783,53.50899999999999,-0.092,2.54,25.965999999999998,0.324,-0.019,-9.586,0.135,0.7240000000000001,10.205,0.591,5.718999999999999,14.107000000000001,-0.064,-0.11699999999999999,1.1159999999999999,3.202,104.365,213.245,1.3780000000000001,0.002,0.081,16.205,3.8539999999999996,1.452,43.163999999999994,2.602,1.912,-0.706,0.377,-1.805,-0.341,0.655,0.9790000000000001,3.47,4.927,4.06,4.373,4.0,0.084,7.479,-0.077,0.872,29.302,1.9180000000000001,1.0,-1.57,0.7490000000000001,-0.28300000000000003,-2.291,3.5060000000000002,0.607,2.634,-1.074,2.241,4.0,-0.489
CHEMBL3415578,6.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.6340000000000001,3.9530000000000003,3.4739999999999998,1.426,4.041,3.492,2.0,3.013,3.0,3.813,0.544,3.2310000000000003,1.367,6.965,5.24,3.363,5.159,43.383,51.0,2.5469999999999997,3.9810000000000003,3.9219999999999997,6.0,1.411,51.1,-3.9810000000000003,1.811,3.395,8.793,10881.0,26.811999999999998,1.834,0.982,0.142,3.0660000000000003,16.0,0.591,1.8530000000000002,5.485,0.16,1.9609999999999999,22.819000000000003,0.745,1.203,0.40700000000000003,1.6159999999999999,0.17300000000000001,0.23399999999999999,0.541,0.0,1.9669999999999999,-0.003,14.0,4.958,0.444,-0.073,-0.373,0.0,-1.899,51.475,0.725,1.198,0.773,-4.321000000000001,1.403,0.446,0.6679999999999999,0.48,12.587,10.54,11.23,-0.087,148.86,0.486,6.744,13.686,3.355,36.446,0.5429999999999999,2.3,19.442999999999998,0.315,-0.027000000000000003,-8.077,0.095,0.752,6.59,0.496,5.443,13.875,-0.071,-0.073,0.74,3.2680000000000002,95.662,170.762,1.6640000000000001,0.11800000000000001,-0.02,16.654,2.485,1.433,26.504,2.7310000000000003,1.9480000000000002,-0.41100000000000003,0.43700000000000006,-1.758,-0.265,0.565,1.091,7.858,3.812,4.127,3.8930000000000002,4.0,0.052000000000000005,8.902000000000001,-0.11699999999999999,0.935,21.92,1.916,1.0,-1.1540000000000001,0.598,-0.205,-1.548,2.247,0.536,5.824,-0.8759999999999999,3.127,4.0,-0.5660000000000001
CHEMBL3415579,5.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.6740000000000002,3.952,3.503,1.367,4.041,3.5069999999999997,4.0,3.013,4.0,3.8139999999999996,0.544,3.408,1.4240000000000002,7.551,5.257000000000001,3.3789999999999996,5.159,44.676,52.0,2.5469999999999997,3.9810000000000003,3.9219999999999997,7.0,1.411,51.1,-3.9810000000000003,1.959,3.392,8.797,11948.0,27.706,1.825,0.982,0.21100000000000002,3.0660000000000003,18.0,0.6609999999999999,1.876,5.489,0.153,2.26,25.12,0.743,1.304,0.45799999999999996,1.791,0.264,0.23800000000000002,0.616,0.0,2.049,-0.013000000000000001,14.0,4.962,0.429,-0.071,-0.445,0.0,-2.002,54.915,0.725,1.1079999999999999,0.7809999999999999,-4.455,1.3969999999999998,0.47700000000000004,0.6659999999999999,0.594,13.765999999999998,10.542,11.623,-0.083,118.895,0.486,7.018,14.919,3.6189999999999998,42.951,-0.124,2.27,21.32,0.355,-0.026000000000000002,-9.014,0.095,0.752,7.852,0.496,5.41,14.552999999999999,-0.069,-0.16,0.882,3.221,84.17200000000001,182.13,1.814,0.121,-0.027000000000000003,17.155,2.9,1.433,26.669,2.557,1.95,-0.318,0.4,-1.847,-0.426,0.5710000000000001,0.9790000000000001,8.151,4.268,4.0889999999999995,4.038,4.0,-0.064,5.07,0.162,0.938,23.826,1.912,1.0,-1.12,0.602,-0.2,-1.756,2.655,0.732,3.3360000000000003,-0.852,2.6719999999999997,4.0,-0.58
CHEMBL3415580,6.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.7069999999999999,3.952,3.5239999999999996,1.3159999999999998,4.041,3.5189999999999997,6.0,3.013,5.0,3.8139999999999996,0.544,3.585,1.483,8.123,5.272,3.3939999999999997,5.159,45.956,53.0,2.5469999999999997,3.9810000000000003,3.9219999999999997,8.0,1.411,51.1,-3.9810000000000003,2.112,3.39,8.8,13071.0,28.924,1.819,0.982,0.204,3.0660000000000003,20.0,0.706,1.893,5.492999999999999,0.157,2.175,27.565,0.741,1.3419999999999999,0.493,1.653,0.239,0.242,0.565,0.0,2.019,-0.048,14.0,5.047,0.414,-0.07,-0.602,0.0,-1.93,58.446000000000005,0.725,1.251,0.7879999999999999,-4.2860000000000005,1.391,0.415,0.6629999999999999,0.693,14.878,10.54,12.008,-0.08,162.11,0.486,7.334,15.52,3.5260000000000002,47.757,0.163,2.24,23.676,0.294,-0.025,-9.283999999999999,0.115,0.7509999999999999,9.255,0.49700000000000005,5.477,14.445,-0.066,-0.033,0.9540000000000001,3.1689999999999996,119.135,193.485,1.9,0.125,-0.024,17.607,0.765,1.433,26.808000000000003,2.7319999999999998,1.952,-0.253,0.41200000000000003,-1.936,-0.335,0.5770000000000001,1.005,8.437999999999999,4.724,4.033,4.22,4.0,-0.057999999999999996,8.294,-0.057,0.941,25.739,1.921,1.0,-1.205,0.606,-0.195,-2.0380000000000003,3.158,0.72,3.228,-0.852,3.721,4.0,-0.5760000000000001
CHEMBL3415581,6.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.585,3.54,3.952,3.2560000000000002,1.733,3.9530000000000003,3.5410000000000004,1.273,4.041,3.53,8.0,3.013,6.0,3.8139999999999996,0.544,3.762,1.5419999999999998,8.682,5.2860000000000005,3.409,5.159,47.222,54.0,2.5469999999999997,3.9810000000000003,3.9219999999999997,9.0,1.411,51.1,-3.9810000000000003,2.291,3.389,8.802999999999999,14251.0,30.438000000000002,1.814,0.982,0.266,3.0660000000000003,22.0,0.757,1.905,5.497000000000001,0.154,2.424,29.945999999999998,0.74,1.4080000000000001,0.456,1.8219999999999998,0.303,0.247,0.626,0.0,2.094,-0.07,14.0,5.018,0.4,-0.069,-0.677,0.0,-2.1390000000000002,62.095,0.725,1.141,0.795,-4.319,1.385,0.442,0.6609999999999999,0.825,14.758,10.539000000000001,12.386,-0.077,133.865,0.486,7.622999999999999,16.927,3.438,53.885,-0.063,2.22,26.182,0.32899999999999996,-0.025,-9.808,0.115,0.75,10.066,0.49700000000000005,5.651,14.322000000000001,-0.064,0.147,1.055,3.116,105.975,204.831,1.71,0.128,-0.022000000000000002,17.997,2.949,1.433,26.928,2.5340000000000003,1.953,-0.28800000000000003,0.376,-2.05,-0.41200000000000003,0.655,1.008,8.713,5.18,3.967,4.01,4.0,-0.053,7.545,-0.052000000000000005,0.9440000000000001,27.656,1.9169999999999998,1.0,-1.2690000000000001,0.61,-0.191,-2.372,3.5210000000000004,0.71,2.693,-1.031,0.258,4.0,-0.585
CHEMBL3416995,6.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.437,3.741,3.6510000000000002,3.147,1.585,3.984,3.595,1.528,3.86,3.588,9.0,2.9389999999999996,7.0,3.733,0.423,3.884,1.411,5.23,5.597,3.437,4.97,21.608,64.0,2.717,3.12,3.7460000000000004,11.0,1.4069999999999998,55.56,-3.12,1.869,4.005,8.53,8494.0,26.455,1.5730000000000002,0.993,0.268,3.4330000000000003,26.0,1.057,1.885,5.267,0.21600000000000003,2.54,35.28,0.86,2.237,0.386,1.964,0.261,-0.07400000000000001,0.955,2.0,2.082,-0.348,11.0,4.926,0.222,-0.04,-0.972,5.0,-2.178,51.79600000000001,0.809,1.115,1.035,-4.186,1.225,0.391,0.8,0.8320000000000001,17.003,9.759,12.784,-0.05,205.149,0.7709999999999999,8.463,26.954,1.6130000000000002,28.065,-0.141,2.1,25.921,0.364,-0.044000000000000004,-9.419,0.184,0.654,7.81,0.506,9.847000000000001,18.429000000000002,-0.083,-1.046,0.675,3.082,96.37299999999999,185.757,2.262,-0.11699999999999999,-0.08,23.059,1.526,1.433,23.517,2.839,1.899,0.782,0.33,-1.494,-0.431,0.8290000000000001,0.517,10.158999999999999,4.0760000000000005,4.324,3.9930000000000003,4.0,-0.013999999999999999,2.0780000000000003,0.175,0.831,25.598000000000003,2.334,0.973,-1.219,0.865,-0.209,-1.9240000000000002,5.972,0.831,1.617,-0.6459999999999999,1.669,5.0,-0.688
CHEMBL3416996,7.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.437,3.728,3.6510000000000002,3.147,1.645,3.984,3.595,1.515,3.86,3.5860000000000003,11.0,2.9330000000000003,8.0,3.725,0.423,4.605,1.5730000000000002,5.452999999999999,5.635,3.4389999999999996,5.193,22.517,68.0,2.717,3.12,3.739,11.0,1.406,55.56,-3.12,1.902,3.9739999999999998,8.522,10150.0,26.26,1.5719999999999998,0.9940000000000001,0.207,3.427,26.0,1.235,1.7719999999999998,5.277,0.244,2.7039999999999997,31.366,0.858,2.432,0.536,1.922,0.389,-0.063,1.022,2.0,2.18,-0.602,11.0,4.907,0.214,-0.038,-1.652,6.0,-2.265,55.356,0.809,1.3559999999999999,1.045,-4.5489999999999995,1.22,0.375,0.797,0.34600000000000003,16.688,9.759,13.184000000000001,-0.052000000000000005,275.01,0.75,8.935,31.454,2.1069999999999998,28.84,-0.132,2.08,29.813000000000002,0.33299999999999996,-0.036000000000000004,-10.401,0.183,0.7090000000000001,10.96,0.506,9.067,16.4,-0.08,-1.048,1.715,3.012,117.318,192.412,1.9709999999999999,-0.098,-0.069,29.078000000000003,3.7510000000000003,1.433,23.695999999999998,3.4960000000000004,1.902,0.493,0.33799999999999997,-1.743,-0.27,0.9259999999999999,0.544,11.809000000000001,4.532,4.262,10.318,4.0,0.003,5.33,0.179,0.8390000000000001,25.68,2.458,0.956,-1.258,0.825,-0.20600000000000002,-2.083,8.865,0.794,2.324,-0.648,2.241,5.0,-0.8140000000000001
